SITEID,DATE,ONSITE_POA,ONSITE_GHI,SATELLITE_GHI,SATELLITE_POA,PREF_ONSITE,PREF_SATELLITE,IRRADIANCE_TYPE,STATE,SIZE_KW_DC,METER_ENERGY,INV_TOTAL_ENERGY,DAILY_RATIO,GOOD_HOURS,TOTAL_HOURS,PCT_GOOD_HOURS
SP-152,2026-02-24,0.0,0.0,2488.0,3323.0,0.0,2488.0,1.0,MN,1477.0,3608.267,3687.999,0.0,0.0,14,0.0
SP-152,2026-02-25,0.0,0.0,4232.0,6429.0,0.0,4232.0,1.0,MN,1477.0,7955.43,8110.996,0.0,0.0,14,0.0
SP-152,2026-02-26,0.0,0.0,3730.0,5321.0,0.0,3730.0,1.0,MN,1477.0,6320.067,6434.999,0.0,0.0,14,0.0
SP-152,2026-02-27,0.0,0.0,4126.0,6098.0,0.0,4126.0,1.0,MN,1477.0,6897.318,7024.997,0.0,0.0,14,0.0
SP-152,2026-02-28,0.0,0.0,2384.0,2774.0,0.0,2384.0,1.0,MN,1477.0,2712.086,2772.002,0.0,0.0,14,0.0
SP-152,2026-03-01,0.0,0.0,4471.0,6633.0,0.0,4471.0,1.0,MN,1477.0,8170.031,8324.994,0.0,0.0,14,0.0
SP-152,2026-03-02,0.0,0.0,4081.0,5723.0,0.0,4081.0,1.0,MN,1477.0,6139.426,6261.994,0.0,0.0,14,0.0
SP-152,2026-03-03,0.0,0.0,4062.0,5683.0,0.0,4062.0,1.0,MN,1477.0,7058.222,7187.999,0.0,0.0,14,0.0
SP-152,2026-03-04,0.0,0.0,2764.0,3564.0,0.0,2764.0,1.0,MN,1477.0,4721.5,4813.003,0.0,0.0,14,0.0
SP-152,2026-03-05,0.0,0.0,2617.0,3137.0,0.0,2617.0,1.0,MN,1477.0,3295.501,3360.003,0.0,0.0,14,0.0
SP-152,2026-03-06,0.0,0.0,711.0,694.0,0.0,711.0,1.0,MN,1477.0,603.5,645.0,0.0,0.0,14,0.0
SP-152,2026-03-07,0.0,0.0,2079.0,2562.0,0.0,2079.0,1.0,MN,1477.0,2134.204,2198.998,0.0,0.0,14,0.0
SP-152,2026-03-08,0.0,0.0,2431.0,2662.0,0.0,2431.0,1.0,MN,1477.0,2662.004,2719.002,0.0,0.0,14,0.0
SP-152,2026-03-09,0.0,0.0,4675.0,6525.0,0.0,4675.0,1.0,MN,1477.0,6281.506,6393.995,0.0,0.0,14,0.0
SP-152,2026-03-10,0.0,0.0,1288.0,1321.0,0.0,1288.0,1.0,MN,1477.0,1587.103,1633.002,0.0,0.0,14,0.0
SP-152,2026-03-11,0.0,0.0,3399.0,3942.0,0.0,3399.0,1.0,MN,1477.0,5516.215,5628.001,0.0,0.0,14,0.0
SP-153,2026-02-10,0.0,0.0,3033.0,4621.0,0.0,3033.0,1.0,ME,955.2,-3.7110000000000003,18.989,0.0,0.0,14,0.0
SP-153,2026-02-11,0.0,0.0,1596.0,1743.0,0.0,1596.0,1.0,ME,955.2,-8.149000000000001,0.0,0.0,0.0,14,0.0
SP-153,2026-02-12,0.0,0.0,3556.0,5585.0,0.0,3556.0,1.0,ME,955.2,-5.5,1.0110000000000001,0.0,0.0,14,0.0
SP-153,2026-02-13,0.0,0.0,3752.0,5984.0,0.0,3752.0,1.0,ME,955.2,-5.25,4.0,0.0,0.0,14,0.0
SP-153,2026-02-14,0.0,0.0,2403.0,3305.0,0.0,2403.0,1.0,ME,955.2,-7.75,2.0,0.0,0.0,14,0.0
SP-153,2026-02-15,0.0,0.0,3896.0,6120.0,0.0,3896.0,1.0,ME,955.2,-4.5,10.0,0.0,0.0,14,0.0
SP-153,2026-02-16,0.0,0.0,3526.0,5258.0,0.0,3526.0,1.0,ME,955.2,-5.0,15.019,0.0,0.0,14,0.0
SP-153,2026-02-17,0.0,0.0,1555.0,1732.0,0.0,1555.0,1.0,ME,955.2,-6.25,7.977,0.0,0.0,14,0.0
SP-153,2026-02-18,0.0,0.0,3468.0,4969.0,0.0,3468.0,1.0,ME,955.2,15.214,52.0,0.0,0.0,14,0.0
SP-153,2026-02-19,0.0,0.0,4047.0,6169.0,0.0,4047.0,1.0,ME,955.2,64.037,116.027,0.0,0.0,14,0.0
SP-153,2026-02-20,0.0,0.0,1548.0,1630.0,0.0,1548.0,1.0,ME,955.2,28.024,71.0,0.0,0.0,14,0.0
SP-153,2026-02-21,0.0,0.0,2993.0,3887.0,0.0,2993.0,1.0,ME,955.2,-7.25,2.0,0.0,0.0,14,0.0
SP-153,2026-02-22,0.0,0.0,3899.0,5670.0,0.0,3899.0,1.0,ME,955.2,-4.5,14.0,0.0,0.0,14,0.0
SP-153,2026-02-23,0.0,0.0,810.0,796.0,0.0,810.0,1.0,ME,955.2,-8.5,0.0,0.0,0.0,14,0.0
SP-153,2026-02-24,0.0,0.0,4345.0,6449.0,0.0,4345.0,1.0,ME,955.2,-4.75,6.0,0.0,0.0,14,0.0
SP-153,2026-02-25,0.0,0.0,973.0,1095.0,0.0,973.0,1.0,ME,955.2,-7.789,0.0,0.0,0.0,14,0.0
SP-153,2026-02-26,0.0,0.0,4458.0,6551.0,0.0,4458.0,1.0,ME,955.2,-5.0,4.0,0.0,0.0,14,0.0
SP-153,2026-02-27,0.0,0.0,4406.0,6403.0,0.0,4406.0,1.0,ME,955.2,-3.023,8.97,0.0,0.0,14,0.0
SP-153,2026-02-28,0.0,0.0,3104.0,4226.0,0.0,3104.0,1.0,ME,955.2,1.0,21.03,0.0,0.0,14,0.0
SP-153,2026-03-01,0.0,0.0,2496.0,3284.0,0.0,2496.0,1.0,ME,955.2,13.5,41.953,0.0,0.0,14,0.0
SP-153,2026-03-02,0.0,0.0,4771.0,6844.0,0.0,4771.0,1.0,ME,955.2,49.998999999999995,91.993,0.0,0.0,14,0.0
SP-153,2026-03-03,0.0,0.0,3326.0,4406.0,0.0,3326.0,1.0,ME,955.2,32.249,64.977,0.0,0.0,14,0.0
SP-153,2026-03-04,0.0,0.0,4695.0,6636.0,0.0,4695.0,1.0,ME,955.2,1.6139999999999999,12.048,0.0,0.0,14,0.0
SP-153,2026-03-05,0.0,0.0,4185.0,5573.0,0.0,4185.0,1.0,ME,955.2,46.661,89.992,0.0,0.0,14,0.0
SP-153,2026-03-06,0.0,0.0,1527.0,1498.0,0.0,1527.0,1.0,ME,955.2,-8.25,3.0,0.0,0.0,14,0.0
SP-153,2026-03-07,0.0,0.0,826.0,809.0,0.0,826.0,1.0,ME,955.2,-2.249,13.008,0.0,0.0,14,0.0
SP-153,2026-03-08,0.0,0.0,2722.0,3153.0,0.0,2722.0,1.0,ME,955.2,907.831,964.001,0.0,0.0,14,0.0
SP-153,2026-03-09,0.0,0.0,4693.0,6342.0,0.0,4693.0,1.0,ME,955.2,3462.001,3512.416,0.0,0.0,14,0.0
SP-153,2026-03-10,0.0,0.0,4868.0,6623.0,0.0,4868.0,1.0,ME,955.2,3749.498,3802.968,0.0,0.0,14,0.0
SP-153,2026-03-11,0.0,0.0,1729.0,1806.0,0.0,1729.0,1.0,ME,955.2,1627.75,1682.93,0.0,0.0,14,0.0
SP-154,2026-02-10,0.0,0.0,4095.0,5971.0,0.0,4095.0,1.0,VA,304.85,866.25,870.0,0.0,0.0,14,0.0
SP-154,2026-02-11,0.0,0.0,3308.0,4479.0,0.0,3308.0,1.0,VA,304.85,713.5,717.0,0.0,0.0,14,0.0
SP-154,2026-02-12,0.0,0.0,3679.0,5005.0,0.0,3679.0,1.0,VA,304.85,786.625,790.999,0.0,0.0,14,0.0
SP-154,2026-02-13,0.0,0.0,4413.0,6378.0,0.0,4413.0,1.0,VA,304.85,946.876,952.0,0.0,0.0,14,0.0
SP-154,2026-02-14,0.0,0.0,4354.0,6198.0,0.0,4354.0,1.0,VA,304.85,899.374,905.0,0.0,0.0,14,0.0
SP-154,2026-02-15,0.0,0.0,754.0,726.0,0.0,754.0,1.0,VA,304.85,165.75,167.0,0.0,0.0,14,0.0
SP-154,2026-02-16,0.0,0.0,2978.0,3738.0,0.0,2978.0,1.0,VA,304.85,679.0,681.0,0.0,0.0,14,0.0
SP-154,2026-02-17,0.0,0.0,3863.0,5053.0,0.0,3863.0,1.0,VA,304.85,831.876,837.001,0.0,0.0,14,0.0
SP-154,2026-02-18,0.0,0.0,1391.0,1343.0,0.0,1391.0,1.0,VA,304.85,348.75,349.0,0.0,0.0,14,0.0
SP-154,2026-02-19,0.0,0.0,369.0,365.0,0.0,369.0,1.0,VA,304.85,99.999,102.0,0.0,0.0,14,0.0
SP-154,2026-02-20,0.0,0.0,2720.0,3543.0,0.0,2720.0,1.0,VA,304.85,630.375,632.9979999999999,0.0,0.0,14,0.0
SP-154,2026-02-21,0.0,0.0,2300.0,2783.0,0.0,2300.0,1.0,VA,304.85,576.564,580.001,0.0,0.0,14,0.0
SP-154,2026-02-22,0.0,0.0,488.0,472.0,0.0,488.0,1.0,VA,304.85,139.375,139.0,0.0,0.0,14,0.0
SP-154,2026-02-23,0.0,0.0,3296.0,3660.0,0.0,3296.0,1.0,VA,304.85,594.0,596.999,0.0,0.0,14,0.0
SP-154,2026-02-24,0.0,0.0,4838.0,6530.0,0.0,4838.0,1.0,VA,304.85,968.125,973.001,0.0,0.0,14,0.0
SP-154,2026-02-25,0.0,0.0,2204.0,2383.0,0.0,2204.0,1.0,VA,304.85,480.748,483.002,0.0,0.0,14,0.0
SP-154,2026-02-26,0.0,0.0,618.0,596.0,0.0,618.0,1.0,VA,304.85,113.75,115.0,0.0,0.0,14,0.0
SP-154,2026-02-27,0.0,0.0,3236.0,3706.0,0.0,3236.0,1.0,VA,304.85,651.875,652.0,0.0,0.0,14,0.0
SP-154,2026-02-28,0.0,0.0,5071.0,6836.0,0.0,5071.0,1.0,VA,304.85,1028.0,1033.0,0.0,0.0,14,0.0
SP-154,2026-03-01,0.0,0.0,4231.0,5354.0,0.0,4231.0,1.0,VA,304.85,826.748,830.998,0.0,0.0,14,0.0
SP-154,2026-03-02,0.0,0.0,1527.0,1577.0,0.0,1527.0,1.0,VA,304.85,380.75,382.0,0.0,0.0,14,0.0
SP-154,2026-03-03,0.0,0.0,671.0,650.0,0.0,671.0,1.0,VA,304.85,171.874,172.0,0.0,0.0,14,0.0
SP-154,2026-03-04,0.0,0.0,4460.0,5639.0,0.0,4460.0,1.0,VA,304.85,904.124,909.0,0.0,0.0,14,0.0
SP-154,2026-03-05,0.0,0.0,4972.0,6410.0,0.0,4972.0,1.0,VA,304.85,980.25,986.0,0.0,0.0,14,0.0
SP-154,2026-03-06,0.0,0.0,4718.0,5948.0,0.0,4718.0,1.0,VA,304.85,843.75,846.0,0.0,0.0,14,0.0
SP-154,2026-03-07,0.0,0.0,3091.0,3622.0,0.0,3091.0,1.0,VA,304.85,712.877,717.002,0.0,0.0,14,0.0
SP-154,2026-03-08,0.0,0.0,1710.0,1741.0,0.0,1710.0,1.0,VA,304.85,441.125,442.959,0.0,0.0,14,0.0
SP-154,2026-03-09,0.0,0.0,5390.0,6868.0,0.0,5390.0,1.0,VA,304.85,1081.922,1087.042,0.0,0.0,14,0.0
SP-154,2026-03-10,0.0,0.0,5574.0,7147.0,0.0,5574.0,1.0,VA,304.85,1079.25,1084.998,0.0,0.0,14,0.0
SP-154,2026-03-11,0.0,0.0,4572.0,5558.0,0.0,4572.0,1.0,VA,304.85,940.5020000000001,944.0,0.0,0.0,14,0.0
SP-155,2026-02-10,0.0,0.0,4112.0,5970.0,0.0,4112.0,1.0,VA,258.46,1001.876,999.0,0.0,0.0,14,0.0
SP-155,2026-02-11,0.0,0.0,2866.0,3839.0,0.0,2866.0,1.0,VA,258.46,658.0,658.003,0.0,0.0,14,0.0
SP-155,2026-02-12,0.0,0.0,4248.0,6059.0,0.0,4248.0,1.0,VA,258.46,1034.376,1031.999,0.0,0.0,14,0.0
SP-155,2026-02-13,0.0,0.0,4496.0,6495.0,0.0,4496.0,1.0,VA,258.46,1083.249,1081.001,0.0,0.0,14,0.0
SP-155,2026-02-14,0.0,0.0,4472.0,6417.0,0.0,4472.0,1.0,VA,258.46,1032.124,1030.001,0.0,0.0,14,0.0
SP-155,2026-02-15,0.0,0.0,963.0,929.0,0.0,963.0,1.0,VA,258.46,219.0,220.0,0.0,0.0,14,0.0
SP-155,2026-02-16,0.0,0.0,1400.0,1377.0,0.0,1400.0,1.0,VA,258.46,369.127,368.0,0.0,0.0,14,0.0
SP-155,2026-02-17,0.0,0.0,3368.0,4344.0,0.0,3368.0,1.0,VA,258.46,867.999,867.0,0.0,0.0,14,0.0
SP-155,2026-02-18,0.0,0.0,1818.0,1765.0,0.0,1818.0,1.0,VA,258.46,460.376,459.0,0.0,0.0,14,0.0
SP-155,2026-02-19,0.0,0.0,273.0,264.0,0.0,273.0,1.0,VA,258.46,78.5,80.0,0.0,0.0,14,0.0
SP-155,2026-02-20,0.0,0.0,1781.0,2157.0,0.0,1781.0,1.0,VA,258.46,448.875,449.0,0.0,0.0,14,0.0
SP-155,2026-02-21,0.0,0.0,2353.0,2925.0,0.0,2353.0,1.0,VA,258.46,606.25,606.0,0.0,0.0,14,0.0
SP-155,2026-02-22,0.0,0.0,530.0,515.0,0.0,530.0,1.0,VA,258.46,152.249,151.999,0.0,0.0,14,0.0
SP-155,2026-02-23,0.0,0.0,3002.0,3397.0,0.0,3002.0,1.0,VA,258.46,327.876,328.0,0.0,0.0,14,0.0
SP-155,2026-02-24,0.0,0.0,5048.0,6903.0,0.0,5048.0,1.0,VA,258.46,949.875,945.997,0.0,0.0,14,0.0
SP-155,2026-02-25,0.0,0.0,1771.0,2007.0,0.0,1771.0,1.0,VA,258.46,411.62600000000003,411.001,0.0,0.0,14,0.0
SP-155,2026-02-26,0.0,0.0,537.0,517.0,0.0,537.0,1.0,VA,258.46,112.126,114.0,0.0,0.0,14,0.0
SP-155,2026-02-27,0.0,0.0,1867.0,1835.0,0.0,1867.0,1.0,VA,258.46,446.25,445.0,0.0,0.0,14,0.0
SP-155,2026-02-28,0.0,0.0,5133.0,6898.0,0.0,5133.0,1.0,VA,258.46,1177.125,1175.0,0.0,0.0,14,0.0
SP-155,2026-03-01,0.0,0.0,4901.0,6442.0,0.0,4901.0,1.0,VA,258.46,1116.125,1114.0,0.0,0.0,14,0.0
SP-155,2026-03-02,0.0,0.0,1900.0,1936.0,0.0,1900.0,1.0,VA,258.46,452.374,450.999,0.0,0.0,14,0.0
SP-155,2026-03-03,0.0,0.0,888.0,866.0,0.0,888.0,1.0,VA,258.46,243.5,244.0,0.0,0.0,14,0.0
SP-155,2026-03-04,0.0,0.0,4846.0,6195.0,0.0,4846.0,1.0,VA,258.46,1098.876,1097.998,0.0,0.0,14,0.0
SP-155,2026-03-05,0.0,0.0,4863.0,6183.0,0.0,4863.0,1.0,VA,258.46,1021.875,690.163,0.0,0.0,14,0.0
SP-155,2026-03-06,0.0,0.0,4562.0,5665.0,0.0,4562.0,1.0,VA,258.46,1050.0,875.998,0.0,0.0,14,0.0
SP-155,2026-03-07,0.0,0.0,3593.0,4155.0,0.0,3593.0,1.0,VA,258.46,873.5,514.999,0.0,0.0,14,0.0
SP-155,2026-03-08,0.0,0.0,1844.0,1817.0,0.0,1844.0,1.0,VA,258.46,449.87399999999997,278.0,0.0,0.0,14,0.0
SP-155,2026-03-09,0.0,0.0,4108.0,4988.0,0.0,4108.0,1.0,VA,258.46,976.375,587.0,0.0,0.0,14,0.0
SP-155,2026-03-10,0.0,0.0,5627.0,7197.0,0.0,5627.0,1.0,VA,258.46,1220.502,734.0,0.0,0.0,14,0.0
SP-155,2026-03-11,0.0,0.0,4496.0,5347.0,0.0,4496.0,1.0,VA,258.46,943.499,556.0,0.0,0.0,14,0.0
SP-156,2026-02-10,0.0,0.0,2308.0,2754.0,0.0,2308.0,1.0,NJ,315.4,-0.12399999999999994,0.72,0.0,0.0,14,0.0
SP-156,2026-02-11,0.0,0.0,2799.0,3865.0,0.0,2799.0,1.0,NJ,315.4,2.753,3.1679999999999997,0.0,0.0,14,0.0
SP-156,2026-02-12,0.0,0.0,2367.0,2772.0,0.0,2367.0,1.0,NJ,315.4,3.8120000000000003,3.712,0.0,0.0,14,0.0
SP-156,2026-02-13,0.0,0.0,3974.0,5857.0,0.0,3974.0,1.0,NJ,315.4,18.939,18.61,0.0,0.0,14,0.0
SP-156,2026-02-14,0.0,0.0,3639.0,5065.0,0.0,3639.0,1.0,NJ,315.4,24.752000000000002,24.72,0.0,0.0,14,0.0
SP-156,2026-02-15,0.0,0.0,1850.0,1794.0,0.0,1850.0,1.0,NJ,315.4,22.315,22.181,0.0,0.0,14,0.0
SP-156,2026-02-16,0.0,0.0,2811.0,3313.0,0.0,2811.0,1.0,NJ,315.4,133.148,136.333,0.0,0.0,14,0.0
SP-156,2026-02-17,0.0,0.0,2073.0,2316.0,0.0,2073.0,1.0,NJ,315.4,247.31300000000002,254.144,0.0,0.0,14,0.0
SP-156,2026-02-18,0.0,0.0,1826.0,1854.0,0.0,1826.0,1.0,NJ,315.4,471.812,486.721,0.0,0.0,14,0.0
SP-156,2026-02-19,0.0,0.0,1279.0,1242.0,0.0,1279.0,1.0,NJ,315.4,363.313,374.125,0.0,0.0,14,0.0
SP-156,2026-02-20,0.0,0.0,744.0,725.0,0.0,744.0,1.0,NJ,315.4,168.25,172.462,0.0,0.0,14,0.0
SP-156,2026-02-21,0.0,0.0,3967.0,5422.0,0.0,3967.0,1.0,NJ,315.4,686.748,710.849,0.0,0.0,14,0.0
SP-156,2026-02-22,0.0,0.0,850.0,822.0,0.0,850.0,1.0,NJ,315.4,142.187,145.824,0.0,0.0,14,0.0
SP-156,2026-02-23,0.0,0.0,1864.0,1821.0,0.0,1864.0,1.0,NJ,315.4,0.0,0.0,0.0,0.0,14,0.0
SP-156,2026-02-24,0.0,0.0,4603.0,6449.0,0.0,4603.0,1.0,NJ,315.4,-0.372,0.128,0.0,0.0,14,0.0
SP-156,2026-02-25,0.0,0.0,2762.0,3373.0,0.0,2762.0,1.0,NJ,315.4,-0.56,0.064,0.0,0.0,14,0.0
SP-156,2026-02-26,0.0,0.0,2695.0,2933.0,0.0,2695.0,1.0,NJ,315.4,0.376,0.976,0.0,0.0,14,0.0
SP-156,2026-02-27,0.0,0.0,4745.0,6545.0,0.0,4745.0,1.0,NJ,315.4,47.939,48.83,0.0,0.0,14,0.0
SP-156,2026-02-28,0.0,0.0,4779.0,6591.0,0.0,4779.0,1.0,NJ,315.4,375.75,387.185,0.0,0.0,14,0.0
SP-156,2026-03-01,0.0,0.0,3954.0,5104.0,0.0,3954.0,1.0,NJ,315.4,716.189,740.478,0.0,0.0,14,0.0
SP-156,2026-03-02,0.0,0.0,2129.0,2365.0,0.0,2129.0,1.0,NJ,315.4,374.749,373.37199999999996,0.0,0.0,14,0.0
SP-156,2026-03-03,0.0,0.0,473.0,456.0,0.0,473.0,1.0,NJ,315.4,122.813,125.537,0.0,0.0,14,0.0
SP-156,2026-03-04,0.0,0.0,986.0,953.0,0.0,986.0,1.0,NJ,315.4,355.5,366.208,0.0,0.0,14,0.0
SP-156,2026-03-05,0.0,0.0,687.0,666.0,0.0,687.0,1.0,NJ,315.4,319.876,326.894,0.0,0.0,14,0.0
SP-156,2026-03-06,0.0,0.0,817.0,790.0,0.0,817.0,1.0,NJ,315.4,275.876,283.762,0.0,0.0,14,0.0
SP-156,2026-03-07,0.0,0.0,1584.0,1529.0,0.0,1584.0,1.0,NJ,315.4,267.189,6.957999999999999,0.0,0.0,14,0.0
SP-156,2026-03-08,0.0,0.0,2393.0,2611.0,0.0,2393.0,1.0,NJ,315.4,384.625,0.0,0.0,0.0,14,0.0
SP-156,2026-03-09,0.0,0.0,5328.0,7016.0,0.0,5328.0,1.0,NJ,315.4,826.813,0.0,0.0,0.0,14,0.0
SP-156,2026-03-10,0.0,0.0,5273.0,6912.0,0.0,5273.0,1.0,NJ,315.4,1056.435,1084.98,0.0,0.0,14,0.0
SP-156,2026-03-11,0.0,0.0,3417.0,3956.0,0.0,3417.0,1.0,NJ,315.4,752.374,777.456,0.0,0.0,14,0.0
SP-157,2026-02-10,0.0,0.0,1895.0,1995.0,0.0,1895.0,1.0,NJ,578.57,-1.498,0.174,0.0,0.0,14,0.0
SP-157,2026-02-11,0.0,0.0,1201.0,1390.0,0.0,1201.0,1.0,NJ,578.57,-0.873,0.302,0.0,0.0,14,0.0
SP-157,2026-02-12,0.0,0.0,3942.0,5984.0,0.0,3942.0,1.0,NJ,578.57,11.814,12.331,0.0,0.0,14,0.0
SP-157,2026-02-13,0.0,0.0,4096.0,6223.0,0.0,4096.0,1.0,NJ,578.57,24.31,23.102,0.0,0.0,14,0.0
SP-157,2026-02-14,0.0,0.0,3757.0,5389.0,0.0,3757.0,1.0,NJ,578.57,36.627,35.9,0.0,0.0,14,0.0
SP-157,2026-02-15,0.0,0.0,2281.0,2520.0,0.0,2281.0,1.0,NJ,578.57,57.439,57.06,0.0,0.0,14,0.0
SP-157,2026-02-16,0.0,0.0,2633.0,3267.0,0.0,2633.0,1.0,NJ,578.57,142.0,144.993,0.0,0.0,14,0.0
SP-157,2026-02-17,0.0,0.0,2745.0,3498.0,0.0,2745.0,1.0,NJ,578.57,543.373,559.769,0.0,0.0,14,0.0
SP-157,2026-02-18,0.0,0.0,1221.0,1180.0,0.0,1221.0,1.0,NJ,578.57,404.562,415.314,0.0,0.0,14,0.0
SP-157,2026-02-19,0.0,0.0,2190.0,2274.0,0.0,2190.0,1.0,NJ,578.57,1070.06,1103.302,0.0,0.0,14,0.0
SP-157,2026-02-20,0.0,0.0,652.0,634.0,0.0,652.0,1.0,NJ,578.57,268.876,274.171,0.0,0.0,14,0.0
SP-157,2026-02-21,0.0,0.0,2892.0,3489.0,0.0,2892.0,1.0,NJ,578.57,1307.75,1350.799,0.0,0.0,14,0.0
SP-157,2026-02-22,0.0,0.0,1039.0,1041.0,0.0,1039.0,1.0,NJ,578.57,288.69,295.044,0.0,0.0,14,0.0
SP-157,2026-02-23,0.0,0.0,1284.0,1242.0,0.0,1284.0,1.0,NJ,578.57,-0.8109999999999999,0.0,0.0,0.0,14,0.0
SP-157,2026-02-24,0.0,0.0,4545.0,6420.0,0.0,4545.0,1.0,NJ,578.57,-1.876,0.205,0.0,0.0,14,0.0
SP-157,2026-02-25,0.0,0.0,2724.0,3170.0,0.0,2724.0,1.0,NJ,578.57,-1.498,0.19799999999999998,0.0,0.0,14,0.0
SP-157,2026-02-26,0.0,0.0,3467.0,4198.0,0.0,3467.0,1.0,NJ,578.57,19.251,19.021,0.0,0.0,14,0.0
SP-157,2026-02-27,0.0,0.0,4698.0,6557.0,0.0,4698.0,1.0,NJ,578.57,362.377,336.636,0.0,0.0,14,0.0
SP-157,2026-02-28,0.0,0.0,4650.0,6447.0,0.0,4650.0,1.0,NJ,578.57,1348.627,1158.528,0.0,0.0,14,0.0
SP-157,2026-03-01,0.0,0.0,3956.0,5200.0,0.0,3956.0,1.0,NJ,578.57,1462.06,1234.9759999999999,0.0,0.0,14,0.0
SP-157,2026-03-02,0.0,0.0,4502.0,5967.0,0.0,4502.0,1.0,NJ,578.57,2071.438,2141.623,0.0,0.0,14,0.0
SP-157,2026-03-03,0.0,0.0,694.0,671.0,0.0,694.0,1.0,NJ,578.57,193.813,196.856,0.0,0.0,14,0.0
SP-157,2026-03-04,0.0,0.0,2239.0,2303.0,0.0,2239.0,1.0,NJ,578.57,944.562,972.631,0.0,0.0,14,0.0
SP-157,2026-03-05,0.0,0.0,751.0,727.0,0.0,751.0,1.0,NJ,578.57,303.814,311.465,0.0,0.0,14,0.0
SP-157,2026-03-06,0.0,0.0,778.0,759.0,0.0,778.0,1.0,NJ,578.57,398.001,408.003,0.0,0.0,14,0.0
SP-157,2026-03-07,0.0,0.0,1448.0,1403.0,0.0,1448.0,1.0,NJ,578.57,731.999,753.314,0.0,0.0,14,0.0
SP-157,2026-03-08,0.0,0.0,3163.0,3656.0,0.0,3163.0,1.0,NJ,578.57,1452.689,1501.417,0.0,0.0,14,0.0
SP-157,2026-03-09,0.0,0.0,5271.0,7002.0,0.0,5271.0,1.0,NJ,578.57,2656.501,2746.783,0.0,0.0,14,0.0
SP-157,2026-03-10,0.0,0.0,5134.0,6764.0,0.0,5134.0,1.0,NJ,578.57,2523.0,2608.598,0.0,0.0,14,0.0
SP-157,2026-03-11,0.0,0.0,3246.0,3822.0,0.0,3246.0,1.0,NJ,578.57,1664.186,1721.575,0.0,0.0,14,0.0
SP-158,2026-02-10,15.488999999999999,15.488999999999999,2615.0,3692.0,15.488999999999999,2615.0,1.0,MA,696.47,-0.935,0.0,0.0059231357552581255,0.0,14,0.0
SP-158,2026-02-11,12.243,12.243,1770.0,2214.0,12.243,1770.0,1.0,MA,696.47,-1.124,0.0,0.006916949152542373,0.0,14,0.0
SP-158,2026-02-12,16.506,16.506,3749.0,5872.0,16.506,3749.0,1.0,MA,696.47,-0.622,0.0,0.004402774073086156,0.0,14,0.0
SP-158,2026-02-13,20.023,20.023,3910.0,6155.0,20.023,3910.0,1.0,MA,696.47,-0.624,0.0,0.0051209718670076725,0.0,14,0.0
SP-158,2026-02-14,9.057,9.057,1124.0,1227.0,9.057,1124.0,1.0,MA,696.47,-1.124,0.0,0.008057829181494662,0.0,14,0.0
SP-158,2026-02-15,26.538,26.538,3920.0,6024.0,26.538,3920.0,1.0,MA,696.47,-0.607,0.0,0.006769897959183674,0.0,14,0.0
SP-158,2026-02-16,22.009,22.009,2315.0,2829.0,22.009,2315.0,1.0,MA,696.47,-0.8089999999999999,0.0,0.009507127429805615,0.0,14,0.0
SP-158,2026-02-17,16.978,16.978,1163.0,1151.0,16.978,1163.0,1.0,MA,696.47,-0.9339999999999999,0.0,0.014598452278589856,0.0,14,0.0
SP-158,2026-02-18,18.686,18.686,964.0,938.0,18.686,964.0,1.0,MA,696.47,-0.872,0.0,0.01938381742738589,0.0,14,0.0
SP-158,2026-02-19,73.994,73.994,3552.0,5058.0,73.994,3552.0,1.0,MA,696.47,3.065,5.0,0.020831644144144144,0.0,14,0.0
SP-158,2026-02-20,28.65,28.65,771.0,755.0,28.65,771.0,1.0,MA,696.47,-0.5589999999999999,0.0,0.03715953307392996,0.0,14,0.0
SP-158,2026-02-21,6.544,6.544,708.0,703.0,6.544,708.0,1.0,MA,696.47,-1.061,0.0,0.009242937853107345,0.0,14,0.0
SP-158,2026-02-22,13.078,13.078,1293.0,1260.0,13.078,1293.0,1.0,MA,696.47,-1.06,0.0,0.010114462490332559,0.0,14,0.0
SP-158,2026-02-23,0.479,0.479,1069.0,1050.0,0.479,1069.0,1.0,MA,696.47,-0.937,0.0,0.0004480823199251637,0.0,14,0.0
SP-158,2026-02-24,5.024,5.024,4329.0,6279.0,5.024,4329.0,1.0,MA,696.47,-0.873,0.0,0.0011605451605451605,0.0,14,0.0
SP-158,2026-02-25,2.668,2.668,2185.0,2563.0,2.668,2185.0,1.0,MA,696.47,-1.051,0.0,0.0012210526315789474,0.0,14,0.0
SP-158,2026-02-26,9.005,9.005,4511.0,6491.0,9.005,4511.0,1.0,MA,696.47,-0.748,0.0,0.00199623143427178,0.0,14,0.0
SP-158,2026-02-27,13.717,13.717,4557.0,6550.0,13.717,4557.0,1.0,MA,696.47,-0.56,0.0,0.0030100943603247753,0.0,14,0.0
SP-158,2026-02-28,18.019,18.019,3764.0,5220.0,18.019,3764.0,1.0,MA,696.47,0.19,1.0,0.004787194473963868,0.0,14,0.0
SP-158,2026-03-01,16.91,16.91,2680.0,3502.0,16.91,2680.0,1.0,MA,696.47,1.189,2.0,0.006309701492537314,0.0,14,0.0
SP-158,2026-03-02,39.759,39.759,4874.0,6914.0,39.759,4874.0,1.0,MA,696.47,5.314,8.0,0.00815736561345917,0.0,14,0.0
